Fecha,Precio/litro Nacional - SIGLeA,Precio/kg. de SU Nacional - SIGLeA,IPC - INDEC CoberNac,"Leche, Productos Lácteos y Huevos GBA -INDEC",IPIM Nivel General - INDEC,IPIM Lácteos - INDEC,DOLAR OFICIAL $/US$,PRODUCCION NACIONAL DE LECHE millones de lts./mes,Producción diaria por tambos NACIONAL,GRASA BUTIROSA %,PROTEINA %,UFC/ml en miles,CELULAS SOMÁTICAS en miles,RELACION LECHE/MAIZ,RELACION VAQUILLONA AL PARIR - LECHE,COSTO,RENTABILIDAD,EXPORTACIONES miles de US$/mes,EXPORTACIONES toneladas/mes,ELABORACIÓN TOTAL,EXISTENCIAS TOTAL,VENTAS TOTALES,LECHE COMUN ENTERA $/litro,QUESO TIPO CUARTIROLO $/kg,YOGUR para beber sachet $/1000 grs,LPE GDT dólares/ton.,Indice de Precios de los Lácteos FAO,Cabezas Novillitos,Precio Promedio Novillitos,Cabezas Novillos,Precio Promedio Novillos,Cabezas Toros,Precio Promedio Toros,Cabezas Vacas,Precio Promedio Vacas,Cabezas Vaquillonas,Precio Promedio Vaquillonas,IPC-Mensual,IPC-Alimentos y bebidas no alcohólicas,Litros,BUENOS AIRES,CORDOBA,ENTRE RIOS,LA PAMPA,SANTA FE,SANTIAGO DEL ESTERO,Salario Tendencia de ciclo,Salario Desestacionalizado,Promedio del sector,Promedio general sector privado,Temperatura_Abrigo_150cm,Temperatura_Abrigo_150cm_Maxima,Temperatura_Abrigo_150cm_Minima,Temperatura_Suelo_10cm_Media,Precipitacion_Pluviometrica,Precipitacion_Cronologica,Precipitacion_Maxima_30minutos,Tesion_Vapor_Media,Humedad_Media,Humedad_Media_8_14_20,Rocio_Medio,Horas_Frio,Unidades_Frio,Sequia,Inundacion,Terneros Precio Promedio,Terneros Cabezas
2017-01-01,4.905,70.32,101.5859,102.1541,136.5459073122438,148.0975723265989,15.9065,812.0,2441.0,0.0338566215013233,0.0336907220737444,110.8466763243049,473.1635682744945,1.857035647279549,4646.0,4.35,0.032,67647.808515,22388.31571,223649.0505422733,165379.0781332574,209904.1839190854,17.51,136.26,26.63,3289.0,98.55019651013876,1178.894736842105,27.54031578947368,668.578947368421,24.65315789473684,146.7368421052632,16.99894736842105,1424.25,16.29415,423.3888888888889,25.21377777777778,1.6,1.3,811988876.4963171,-0.0709535996027589,-0.1055288536993318,-0.1227544208703857,-0.0345103098948358,-0.1569379936865791,-0.1333229431976862,12185.28983235177,12318.22471180571,12901.56422265922,23149.70403280996,26.40456,33.428,19.936,35.0236664,2.41,2.28,1.75,23.9880232,71.88,66.28,20.086504,0.0,-23.0972684,0,0,29.01342105263158,1393.842105263158
2017-02-01,5.02,73.601,103.6859,105.2875,138.8261125213699,154.5106926405719,15.5983,681.6,2254.0,0.0343922225135615,0.0321018176301657,108.1545862126856,495.3962147457021,2.080327868852459,4528.0,4.6,0.024,53642.91905700001,17109.46596,189795.1342570508,160193.7485825859,183812.2680570249,17.95,140.74,27.09,3252.0,99.2263745550868,1438.866666666667,29.87206666666667,803.6428571428571,26.8095,175.9285714285714,18.11742857142857,1416.705882352941,18.22058823529412,497.7333333333333,27.45126666666667,2.1,1.8,681557385.7713027,-0.0857709226824821,-0.0662050204079798,-0.0787459367982478,-0.0915429021461435,-0.0836438890624563,-0.0635005537570269,12381.95936087894,12383.44221631452,12614.10014050419,22287.30297369328,24.431722,31.296,19.1,43.5092148,5.98,6.12,2.72,24.008296,80.32,76.12,20.162688,0.0,-22.5959476,0,0,30.591333333333335,1479.9333333333334
2017-03-01,5.15,73.45,106.1476,108.0146,140.1063628474242,155.7965599737579,15.5237,731.7,2149.0,0.0351045011011921,0.0328880926408279,89.64783200702284,505.4636361217732,2.240844463593278,4808.0,4.71,0.025,59388.93507500001,17716.28679,219494.0088395035,147417.4599304292,222104.8711662248,18.12,147.08,27.84,2819.0,100.6262387625508,1549.947368421053,31.85468421052632,751.2,28.58805,132.85,18.8308,1513.65,18.07055,461.8947368421053,29.74442105263158,2.4,2.8,731662211.4918776,-0.0175006746752644,-0.0401281941872968,-0.0583735838952197,0.0105613096714946,-0.0643988728693769,-0.0920185963201841,12588.28124218709,12617.10388103916,12619.89243242148,23420.15373530013,19.789249996634023,27.14160711587831,13.323029294644645,25.009899188175176,2.1591285906768936,1.9862515916768888,0.8686131775015763,17.544472620547882,75.09817537966545,71.24246473576795,14.351793284608014,1.1306662919815518,-12.487603744794168,0,0,31.796499999999998,1381.5
2017-04-01,5.26,71.02,108.9667,113.7921,140.7543499506901,161.4446779800035,15.36,710.9,2189.0,0.0363371384923985,0.0336482948922749,85.52108724136751,456.9012138641659,2.267237687366167,4688.0,4.72,0.03,46684.370714,13985.48224,182692.8179127064,138999.9117870767,175118.0387714616,18.73,151.18,28.3,2961.0,100.0443811980385,1423.5,33.1999375,1008.2,29.83453333333333,143.9375,19.120875,1840.625,17.585125,524.3333333333334,31.21753333333334,2.7,2.2,710915060.5735115,-0.0059738914776033,0.0150494300096629,0.0321392377329544,-0.0513822416946698,0.0167667098087405,0.0246431804209756,12822.49378537456,12857.14348524611,12819.06985995483,23056.48526277301,17.17187157894737,24.58421052631579,11.1,38.6845147368421,1.5,1.5,0.6578947368421053,14.65209310526316,77.10526315789474,73.3157894736842,12.36119552631579,0.3494735263157895,-8.719370947368422,0,0,34.347375,1253.1875
2017-05-01,5.41,74.71,110.5301,116.5728,141.9612280349869,164.3587657701035,15.6981,782.0,2228.0,0.0362746256177133,0.033883421211867,84.96477384461542,437.8689217923521,2.295081967213114,4762.0,4.74,0.039,49337.699241,15440.81713,207967.9998369691,131924.2763971464,199801.4174943021,19.3,155.29,28.92,3273.0,104.8306998854173,1109.3,33.087,854.8,29.61535,143.1111111111111,16.92561111111111,1854.55,15.8291,522.5,30.59545,1.4,1.3,782040425.2164196,0.0295721408521814,0.0794564192617951,0.0142757865206738,0.0340872942942638,0.0490347333338225,0.09575328726438,13079.35109154469,13132.29962326465,13059.6853457145,23275.42787150114,16.09791774193549,21.63225806451613,11.55483870967742,37.39347258064517,1.451612903225806,1.451612903225806,1.120967741935484,15.83916548387097,86.93548387096774,83.90322580645162,13.50326735483871,0.760386870967742,-5.858198870967742,0,0,34.71535,1208.75
2017-06-01,5.51,76.83,111.8477,120.7837,144.6168635495654,166.3950118671657,16.1166,795.6,2413.0,0.0358907608339725,0.0336973549935475,79.47487138902896,406.4359492251107,2.471111111111111,4496.0,4.7,0.047,57362.904528,17872.70706,208689.3388087159,119756.4765653091,202667.833693,19.66,158.09,29.14,3083.0,109.6562266913048,894.6842105263158,33.70452631578947,835.7222222222222,30.23511111111111,129.0526315789474,16.46089473684211,2106.611111111112,16.35244444444444,532.2222222222222,30.707,1.2,0.9,795646951.9203427,0.0265202665124422,0.0324851882817183,0.0889668504783591,-0.0163755904378361,0.0903015721473539,0.04228769561768,13326.15722516029,13387.30126149266,18482.34691255259,34215.97754404874,14.03645896428571,21.62142857142857,7.957142857142857,34.43331428571428,0.25,0.1875,0.1071428571428571,13.23524696428571,79.03571428571429,75.78571428571429,9.948163321428572,3.385213892857143,-2.166898885714286,0,0,35.01447368421052,1076.1052631578948
2017-07-01,5.56,78.76,113.7852,122.983,148.311344172517,169.9498493594889,17.169,861.4,2547.0,0.0352896361417948,0.0330441340796966,86.46189230615354,400.257504864424,2.340425531914894,4724.0,4.85,0.038,64401.676248,19447.33585,226926.3816007425,127975.0406189571,201589.0369087332,20.18,161.16,28.78,3113.0,113.895556984854,957.0526315789474,34.00094736842105,810.9473684210526,30.49936842105264,141.5,19.101,1702.15,19.19335,487.578947368421,31.56910526315789,1.7,1.1,861420344.386807,0.0244642518916145,0.0548837297334101,0.0793036125764851,0.0225381492466211,0.0696728035670396,0.0365031370617958,13536.73314727219,13639.07785607482,13360.24831538393,24880.92844593604,14.34633872727273,22.10454545454545,8.55909090909091,34.53636636363637,0.7727272727272727,0.7727272727272727,0.5454545454545454,12.54795072727273,76.54545454545455,73.22727272727273,9.35555593181818,2.829545818181818,-2.535275161363636,0,0,35.01657894736842,1168.3157894736842
2017-08-01,5.61,80.5,115.3819,123.9151,151.1572921485248,170.2639383241217,17.4165,911.1,2728.0,0.0346289615325306,0.0327541827805913,83.8647911039577,387.9252016144685,2.450302506482282,4850.0,4.95,0.036,68987.485746,22466.34561,244948.633857886,134305.1225958545,218343.9635759676,20.34,160.92,30.16,3149.0,116.8934882672516,1009.947368421053,34.53173684210526,792.6111111111111,31.93127777777778,173.8333333333333,21.29527777777778,1861.210526315789,21.56584210526316,427.5555555555555,31.44283333333333,1.4,2.1,911066936.8906168,0.0707618011386449,0.0710769890862624,0.0356918038759431,0.0816528774049845,0.0520200895234706,0.0495474871073766,13739.34109568095,13776.00470709431,13591.75832612239,24911.78234644883,15.51142307692308,22.78846153846154,9.669230769230769,36.58023346153846,2.413461538461538,1.913461538461538,1.240384615384615,14.05852173076923,79.03846153846153,75.26923076923077,11.31270757692308,1.289691846153846,-5.225812218867542,0,0,35.13755,1204.95
2017-09-01,5.63,82.44,117.5719,124.935,152.6686030233649,173.6212358834189,17.2465,938.9,2946.0,0.0345164641703398,0.0328251166337505,91.11816235016596,363.8885184806723,2.453138435081685,4991.0,5.01,0.033,74450.0,22673.57589,224003.9695547032,139761.5852453319,210335.5132351333,20.59,163.27,30.23,3111.0,118.3996848364948,1120.055555555556,34.64355555555555,764.8888888888889,30.93294444444444,185.8888888888889,22.04955555555556,1630.894736842105,22.56836842105263,358.8421052631579,31.11573684210526,1.9,1.8,938864295.5237242,0.0580135108444252,0.0625446978347325,0.0307695388636905,0.0598754433348495,0.0879740971786792,0.1047135622003095,13996.01542370362,13972.39147926339,13573.16669289261,25118.44569767681,15.77993315789474,23.02105263157895,9.878947368421052,44.08979105263158,1.723684210526316,1.710526315789474,0.6052631578947368,14.52676,81.3157894736842,77.3157894736842,12.12793173684211,0.489263052631579,-5.067372252631579,0,0,34.505526315789474,1317.3157894736842
2017-10-01,5.66,82.43,119.3528,125.1418,154.9105620369849,174.6590950068182,17.4528,991.0,2977.0,0.0342818757087547,0.0326772269284606,93.83679997732644,374.7753809703865,2.429115531104528,4965.0,5.12,0.023,82937.86989,25703.075706,236329.3359421554,153498.6961962254,209517.9400849815,20.58,161.66,30.9,3026.0,115.367846233177,980.05,34.2142,583.55,31.01585,205.8,21.9227,1615.9,22.39455,391.45,30.87735,1.5,1.5,990975346.0812804,0.0299883125881121,0.0212648476709302,0.0369305239186749,0.0247360051542616,0.0013470647631657,-0.0067777085198312,14317.35747806848,16367.46362015693,16674.14467200406,25836.75571874979,18.9538536,25.928,12.624,47.867292,4.29,4.23,2.56,15.6469444,73.2,67.72,13.26698264,0.21911992,-13.71492948,0,0,34.13865,1478.35
2017-11-01,5.69,83.68,120.994,126.9029,157.3028691100986,175.8337925028439,17.4925,951.5,2973.0,0.0339796354792394,0.0322157138545845,93.10495484760337,384.7986536162524,2.403846153846154,5043.0,5.15,0.022,82215.927786,25492.258278,227548.1588137967,161925.3637759521,206428.2211038633,21.04,163.96,31.79,2815.0,111.3747396274637,1074.5,33.72905,598.15,30.81745,173.2,21.74965,1612.25,22.38185,459.65,30.1368,1.4,1.2,951494714.1438744,-0.0246642453869167,0.0046128905260132,-0.025744910812403,-0.0557866247003438,-0.010843456130631,-0.0226738388765476,14677.71027639487,14754.2210561257,15201.42126115757,26075.65253657465,23.87761333333333,32.93333333333333,15.7,32.56527666666667,9.25,0.0,0.0,16.03352,57.33333333333334,48.66666666666666,13.86798666666667,0.0,-20.99902666666667,0,0,34.02685,1452.15
2017-12-01,5.71,84.98,124.7956,127.6933,159.8857135364041,177.6064525216686,17.7001,929.8,2852.0,0.0337933591302281,0.0319686531431982,105.1034015764483,417.6558654520705,2.265258215962441,5009.0,5.22,0.018,69294.264054,23256.17655,219426.9425707631,157215.6243874183,200730.1604174212,21.12,159.84,32.33,2793.0,107.2698327287013,1159.888888888889,33.45455555555556,628.4444444444445,29.92083333333333,159.7777777777778,20.06372222222222,1497.222222222222,19.63838888888889,412.6470588235294,30.25717647058823,3.1,0.7,929845053.8576424,-0.079300110522702,-0.0492646886940168,-0.0440655196998337,-0.0572138462334723,-0.0357734927914922,-0.0494175669297562,15037.65153976037,15321.11156950115,22670.29443035229,38563.67721876944,25.22464290322581,33.11290322580645,18.02903225806451,25.25703483870968,3.07258064516129,3.080645161290323,1.516129032258065,19.14835258064516,63.38709677419355,57.2258064516129,16.47850587096774,0.0,-22.69918935483871,0,0,33.77616666666667,1415.7777777777778
2018-01-01,5.72,85.96,126.9887,129.2001,167.1908680259102,178.8101832117846,19.029,884.6,2749.0,0.0338085844515943,0.0320459151607854,95.30211150851564,411.7400095129853,2.015288394718554,4569.0,5.27,0.016,71684.0,22755.0,235338.5866122041,163150.392023325,205185.4589512641,21.23,160.02,33.01,2948.0,105.9981439767852,1104.85,33.16495,662.45,30.1424,176.8333333333333,21.68661111111111,1420.238095238095,20.98242857142857,429.8947368421053,29.90042105263157,1.8,2.1,884626918.1420213,-0.0617722731312218,-0.0496311801508363,-0.1981821288453662,-0.0248026543786395,-0.0384684085839381,-0.0726792781532676,15361.46379296754,15275.93427684631,16030.14829687832,28795.13918853513,25.72629967741936,33.68064516129032,18.10645161290322,26.20150161290323,1.032258064516129,1.032258064516129,0.7258064516129032,19.06762419354839,61.83870967741935,54.83870967741935,16.50450451612903,0.0,-22.46625354838709,0,0,33.77836842105263,1406.421052631579
2018-02-01,5.760880218920249,85.96,130.0606,130.766,175.2954713972755,181.41501806761,19.8409,741.3,2569.0,0.0343119068821767,0.0322696215871567,83.39961473578401,415.6495992470623,1.801912989817957,4368.0,5.6,-0.001,62940.0,20597.0,208393.6898584233,159309.1522589228,199170.7163225828,21.46,161.48,32.73,3236.0,108.7571920463817,1429.125,36.3769375,834.375,32.3770625,190.1333333333333,20.58886666666667,1736.6875,21.5605625,484.5,33.7473125,2.4,2.2,741303088.0815912,-0.050708867213245,-0.076771834115127,-0.0676758751507645,-0.0519960862414486,-0.0761953485370159,-0.124120992026535,15630.14452021841,15742.59806251327,15955.92456879891,27724.87841112684,25.81106035714286,34.33571428571428,18.01071428571429,26.49183892857143,0.9642857142857144,0.9642857142857144,0.5446428571428571,18.67258964285714,59.92857142857143,53.0,16.10882928571429,0.0,-21.74602535714285,0,0,35.682249999999996,1443.9375
2018-03-01,5.938018727729998,85.04761697053947,133.1054,134.7596,178.6884352816089,183.8539048355586,20.2378,809.9,2517.0,0.0357131367403499,0.0329342500212526,74.69283929650213,389.983758592603,1.742906774753908,4618.0,6.07,-0.002,71915.0,23325.0,224750.599044493,148815.8248257499,221364.1479161207,21.57,165.69,32.96,3229.0,111.2931873917287,1261.0,34.55170588235294,787.7058823529412,30.92982352941177,146.5555555555555,19.52661111111111,1804.0,18.13294444444444,519.375,31.7845,2.3,2.3,809862123.8612063,0.0211674972963234,-0.0233846480888628,-0.036075417434734,-0.031222649454858,-0.0425500296483617,-0.09920381782905,15873.22123845679,15993.53315974661,16004.89972915159,29174.53625061565,22.06518903225806,31.09677419354839,13.78387096774194,23.63093677419355,0.4516129032258064,0.4516129032258064,0.3387096774193548,16.04080574193548,61.67741935483871,56.2258064516129,13.27097612903226,0.1981290322580645,-17.08730869677419,0,0,35.64423529411765,1207.764705882353
2018-04-01,6.12,85.68,136.7512,140.0406,181.8925388769282,189.4222494986782,20.2349,775.7,2474.0,0.0362869327352867,0.0328049056093502,87.97796372759738,382.4095802659516,1.697235149192445,4919.0,6.27,-0.003,68739.0,22936.0,211780.9929875209,142993.7637054278,200517.6748728373,22.0,166.74,33.08,3295.0,109.9883125803727,1106.705882352941,34.27188235294118,762.1176470588235,31.252,138.1764705882353,20.13258823529412,1723.055555555556,18.32872222222223,516.8125,32.1388125,2.7,1.2,775703507.4169037,-0.0122552233888385,-0.0191936692244437,-0.0021510295057629,-0.0116747075579359,-0.0220482483750962,0.0037624439126637,16124.96465093066,16157.65138523238,16090.75339766268,29146.48104346625,23.11793933333333,29.71,18.08,23.61581,3.358333333333333,3.35,1.491666666666667,22.37714066666667,80.56666666666666,77.86666666666666,19.00846033333334,0.0,-21.84009363333333,0,0,35.631882352941176,1188.6470588235295
